id,participant_id,response_time,correct,trial_number,stimuli_number,response,task,color,attention,time_when
466,677f0032603499bb93fef444,1838,0,65,barchart-second-15-double-shortest-17,left,shortest,double,single,2026-03-17 20:12:29.8240000
467,672adb2909ca72744f212a7d,2015,1,48,barchart-second-00-random-shortest-0,left,shortest,random,single,2026-03-17 20:12:15.5580000
468,677f0032603499bb93fef444,1372,1,66,barchart-second-30-double-shortest-18,left,shortest,double,single,2026-03-17 20:12:32.7760000
469,672adb2909ca72744f212a7d,1424,1,49,barchart-second-06-double-shortest-1,left,shortest,double,single,2026-03-17 20:12:17.5680000
470,677f0032603499bb93fef444,1522,1,67,barchart-second-01-random-shortest-19,right,shortest,random,single,2026-03-17 20:12:34.8710000
471,672adb2909ca72744f212a7d,1503,1,50,barchart-second-24-random-shortest-2,left,shortest,random,single,2026-03-17 20:12:19.6530000
472,677f0032603499bb93fef444,1762,1,68,barchart-second-23-double-shortest-20,right,shortest,double,single,2026-03-17 20:12:37.1990000
473,672adb2909ca72744f212a7d,1277,1,51,barchart-second-14-same-shortest-3,left,shortest,same,single,2026-03-17 20:12:21.5140000
474,677f0032603499bb93fef444,1096,1,69,barchart-second-04-same-shortest-21,right,shortest,same,single,2026-03-17 20:12:38.8720000
475,672adb2909ca72744f212a7d,1346,1,52,barchart-second-24-double-shortest-4,left,shortest,double,single,2026-03-17 20:12:23.4280000
476,677f0032603499bb93fef444,1441,1,70,barchart-second-28-same-shortest-22,right,shortest,same,single,2026-03-17 20:12:40.8800000
477,672adb2909ca72744f212a7d,1539,1,53,barchart-second-12-random-shortest-5,left,shortest,random,single,2026-03-17 20:12:25.5470000
478,677f0032603499bb93fef444,1870,1,71,barchart-second-22-random-shortest-23,right,shortest,random,single,2026-03-17 20:12:43.3120000
479,672adb2909ca72744f212a7d,1511,1,54,barchart-second-20-double-shortest-6,right,shortest,double,single,2026-03-17 20:12:27.6360000
480,672adb2909ca72744f212a7d,1259,1,55,barchart-second-29-random-shortest-7,left,shortest,random,single,2026-03-17 20:12:29.4780000
481,672adb2909ca72744f212a7d,1279,1,56,barchart-second-02-double-shortest-8,right,shortest,double,single,2026-03-17 20:12:31.3730000
482,672adb2909ca72744f212a7d,1315,1,57,barchart-second-27-same-shortest-9,right,shortest,same,single,2026-03-17 20:12:33.2760000
483,672adb2909ca72744f212a7d,1152,1,58,barchart-second-09-random-shortest-10,left,shortest,random,single,2026-03-17 20:12:35.0150000
484,672adb2909ca72744f212a7d,1537,1,59,barchart-second-15-random-shortest-11,right,shortest,random,single,2026-03-17 20:12:37.1410000
485,672adb2909ca72744f212a7d,944,0,60,barchart-second-28-random-shortest-12,left,shortest,random,single,2026-03-17 20:12:38.7500000
486,672adb2909ca72744f212a7d,1209,1,61,barchart-second-23-same-shortest-13,right,shortest,same,single,2026-03-17 20:12:41.5390000
487,677f0032603499bb93fef444,4154,1,72,barchart-second-24-double-shortest-24,left,shortest,double,single,2026-03-17 20:12:59.5440000
488,672adb2909ca72744f212a7d,1002,1,62,barchart-second-30-same-shortest-14,left,shortest,same,single,2026-03-17 20:12:43.1230000
489,672adb2909ca72744f212a7d,1409,1,63,barchart-second-13-double-shortest-15,left,shortest,double,single,2026-03-17 20:12:45.1080000
490,672adb2909ca72744f212a7d,1227,1,64,barchart-second-07-random-shortest-16,left,shortest,random,single,2026-03-17 20:12:46.9180000
491,672adb2909ca72744f212a7d,1047,1,65,barchart-second-12-same-shortest-17,left,shortest,same,single,2026-03-17 20:12:48.5440000
492,672adb2909ca72744f212a7d,947,1,66,barchart-second-20-same-shortest-18,right,shortest,same,single,2026-03-17 20:12:50.0690000
493,672adb2909ca72744f212a7d,1289,1,67,barchart-second-03-random-shortest-19,right,shortest,random,single,2026-03-17 20:12:51.9400000
494,672adb2909ca72744f212a7d,1532,1,68,barchart-second-08-double-shortest-20,left,shortest,double,single,2026-03-17 20:12:54.0400000
495,672adb2909ca72744f212a7d,1352,1,69,barchart-second-00-double-shortest-21,left,shortest,double,single,2026-03-17 20:12:55.9860000
496,672adb2909ca72744f212a7d,1101,1,70,barchart-second-08-random-shortest-22,left,shortest,random,single,2026-03-17 20:12:57.6700000
497,677f0032603499bb93fef444,16060,1,73,barchart-second-06-random-shortest-25,left,shortest,random,single,2026-03-17 20:13:16.1780000
498,672adb2909ca72744f212a7d,1250,1,71,barchart-second-01-double-shortest-23,right,shortest,double,single,2026-03-17 20:12:59.5020000
499,677f0032603499bb93fef444,1217,1,74,barchart-second-04-double-shortest-26,right,shortest,double,single,2026-03-17 20:13:17.9690000
500,677f0032603499bb93fef444,1192,1,75,barchart-second-15-random-shortest-27,right,shortest,random,single,2026-03-17 20:13:19.7370000
501,672adb2909ca72744f212a7d,1545,1,72,barchart-second-01-same-shortest-24,right,shortest,same,single,2026-03-17 20:13:04.4130000
502,672adb2909ca72744f212a7d,1257,1,73,barchart-second-11-random-shortest-25,right,shortest,random,single,2026-03-17 20:13:06.2560000
503,677f0032603499bb93fef444,3713,1,76,barchart-second-14-same-shortest-28,left,shortest,same,single,2026-03-17 20:13:24.0260000
504,672adb2909ca72744f212a7d,1204,1,74,barchart-second-13-same-shortest-26,left,shortest,same,single,2026-03-17 20:13:08.0330000
505,672adb2909ca72744f212a7d,1651,1,75,barchart-second-22-random-shortest-27,right,shortest,random,single,2026-03-17 20:13:10.2690000
506,677f0032603499bb93fef444,3544,1,77,barchart-second-22-same-shortest-29,right,shortest,same,single,2026-03-17 20:13:28.1380000
507,677f0032603499bb93fef444,615,1,78,barchart-second-30-same-shortest-30,left,shortest,same,single,2026-03-17 20:13:29.3300000
508,672adb2909ca72744f212a7d,1433,1,76,barchart-second-19-random-shortest-28,left,shortest,random,single,2026-03-17 20:13:12.2750000
509,677f0032603499bb93fef444,547,1,79,barchart-second-29-double-shortest-31,left,shortest,double,single,2026-03-17 20:13:30.4510000
510,672adb2909ca72744f212a7d,1199,1,77,barchart-second-15-double-shortest-29,right,shortest,double,single,2026-03-17 20:13:14.1870000
511,677f0032603499bb93fef444,1070,1,80,barchart-second-09-double-shortest-32,left,shortest,double,single,2026-03-17 20:13:32.0900000
512,672adb2909ca72744f212a7d,959,1,78,barchart-second-26-same-shortest-30,left,shortest,same,single,2026-03-17 20:13:15.7240000
513,677f0032603499bb93fef444,917,1,81,barchart-second-00-same-shortest-33,left,shortest,same,single,2026-03-17 20:13:33.5700000
514,672adb2909ca72744f212a7d,1251,1,79,barchart-second-06-same-shortest-31,left,shortest,same,single,2026-03-17 20:13:17.5570000
515,677f0032603499bb93fef444,1857,1,82,barchart-second-18-same-shortest-34,right,shortest,same,single,2026-03-17 20:13:35.9950000
516,672adb2909ca72744f212a7d,1524,1,80,barchart-second-00-same-shortest-32,left,shortest,same,single,2026-03-17 20:13:19.6510000
517,677f0032603499bb93fef444,948,1,83,barchart-second-21-double-shortest-35,left,shortest,double,single,2026-03-17 20:13:37.5070000
518,672adb2909ca72744f212a7d,1491,1,81,barchart-second-31-random-shortest-33,right,shortest,random,single,2026-03-17 20:13:21.7140000
519,677f0032603499bb93fef444,1125,1,84,barchart-second-08-same-shortest-36,left,shortest,same,single,2026-03-17 20:13:39.2020000
520,672adb2909ca72744f212a7d,1559,1,82,barchart-second-17-double-shortest-34,right,shortest,double,single,2026-03-17 20:13:23.9480000
521,677f0032603499bb93fef444,1426,0,85,barchart-second-14-double-shortest-37,right,shortest,double,single,2026-03-17 20:13:41.2020000
522,672adb2909ca72744f212a7d,1076,1,83,barchart-second-03-same-shortest-35,right,shortest,same,single,2026-03-17 20:13:25.5980000
523,677f0032603499bb93fef444,1269,1,86,barchart-second-29-same-shortest-38,left,shortest,same,single,2026-03-17 20:13:44.0500000
524,672adb2909ca72744f212a7d,981,1,84,barchart-second-02-random-shortest-36,right,shortest,random,single,2026-03-17 20:13:27.1460000
525,677f0032603499bb93fef444,909,1,87,barchart-second-15-same-shortest-39,right,shortest,same,single,2026-03-17 20:13:45.5230000
526,672adb2909ca72744f212a7d,1525,1,85,barchart-second-31-same-shortest-37,right,shortest,same,single,2026-03-17 20:13:29.2440000
527,677f0032603499bb93fef444,649,0,88,barchart-second-17-double-shortest-40,left,shortest,double,single,2026-03-17 20:13:46.7470000
528,672adb2909ca72744f212a7d,1132,1,86,barchart-second-04-random-shortest-38,right,shortest,random,single,2026-03-17 20:13:30.9590000
529,672adb2909ca72744f212a7d,1265,1,87,barchart-second-07-double-shortest-39,left,shortest,double,single,2026-03-17 20:13:32.8000000
530,677f0032603499bb93fef444,2371,1,89,barchart-second-09-random-shortest-41,left,shortest,random,single,2026-03-17 20:13:50.6840000
531,672adb2909ca72744f212a7d,1471,1,88,barchart-second-28-double-shortest-40,right,shortest,double,single,2026-03-17 20:13:34.8450000
532,677f0032603499bb93fef444,1206,1,90,barchart-second-27-double-shortest-42,right,shortest,double,single,2026-03-17 20:13:52.4590000
533,672adb2909ca72744f212a7d,1376,1,89,barchart-second-04-double-shortest-41,right,shortest,double,single,2026-03-17 20:13:36.7970000
534,677f0032603499bb93fef444,1320,1,91,barchart-second-02-random-shortest-43,right,shortest,random,single,2026-03-17 20:13:54.3550000
535,672adb2909ca72744f212a7d,1013,1,90,barchart-second-21-same-shortest-42,left,shortest,same,single,2026-03-17 20:13:38.3840000
536,677f0032603499bb93fef444,849,1,92,barchart-second-30-random-shortest-44,left,shortest,random,single,2026-03-17 20:13:55.7710000
537,672adb2909ca72744f212a7d,1251,1,91,barchart-second-16-same-shortest-43,right,shortest,same,single,2026-03-17 20:13:40.2200000
538,677f0032603499bb93fef444,1099,1,93,barchart-second-09-same-shortest-45,left,shortest,same,single,2026-03-17 20:13:57.4360000
539,672adb2909ca72744f212a7d,1377,1,92,barchart-second-12-double-shortest-44,left,shortest,double,single,2026-03-17 20:13:42.1710000
540,677f0032603499bb93fef444,1561,1,94,barchart-second-16-double-shortest-46,right,shortest,double,single,2026-03-17 20:13:59.5630000
541,672adb2909ca72744f212a7d,1195,1,93,barchart-second-27-double-shortest-45,right,shortest,double,single,2026-03-17 20:13:43.9530000
542,672adb2909ca72744f212a7d,964,1,94,barchart-second-02-same-shortest-46,right,shortest,same,single,2026-03-17 20:13:45.4860000
543,672adb2909ca72744f212a7d,1212,1,95,barchart-second-09-double-shortest-47,left,shortest,double,single,2026-03-17 20:13:47.2700000
544,677f0032603499bb93fef444,4804,1,95,barchart-second-03-random-shortest-47,right,shortest,random,single,2026-03-17 20:14:04.9400000
545,66293da691cec8862619b1dc,1565,1,0,barchart-first-12-double-tallest-0,right,tallest,double,single,2026-03-17 20:59:09.0750000
546,66293da691cec8862619b1dc,1174,1,1,barchart-first-17-double-tallest-1,left,tallest,double,single,2026-03-17 20:59:10.9360000
547,66293da691cec8862619b1dc,1057,1,2,barchart-first-23-random-tallest-2,right,tallest,random,single,2026-03-17 20:59:12.6630000
548,66293da691cec8862619b1dc,1078,1,3,barchart-first-31-same-tallest-3,right,tallest,same,single,2026-03-17 20:59:14.4250000
549,66293da691cec8862619b1dc,1414,1,4,barchart-first-11-random-tallest-4,left,tallest,random,single,2026-03-17 20:59:16.5020000
550,66293da691cec8862619b1dc,1303,1,5,barchart-first-20-double-tallest-5,right,tallest,double,single,2026-03-17 20:59:18.4550000
551,66293da691cec8862619b1dc,803,1,6,barchart-first-26-random-tallest-6,left,tallest,random,single,2026-03-17 20:59:19.8860000
552,66293da691cec8862619b1dc,1550,1,7,barchart-first-18-same-tallest-7,left,tallest,same,single,2026-03-17 20:59:22.0520000
553,66293da691cec8862619b1dc,1462,1,8,barchart-first-11-double-tallest-8,left,tallest,double,single,2026-03-17 20:59:24.2290000
554,66293da691cec8862619b1dc,982,1,9,barchart-first-09-same-tallest-9,left,tallest,same,single,2026-03-17 20:59:25.9000000
555,66293da691cec8862619b1dc,757,1,10,barchart-first-24-double-tallest-10,right,tallest,double,single,2026-03-17 20:59:27.3140000
556,66293da691cec8862619b1dc,707,1,11,barchart-first-15-double-tallest-11,right,tallest,double,single,2026-03-17 20:59:28.6970000
557,66293da691cec8862619b1dc,808,1,12,barchart-first-06-random-tallest-12,right,tallest,random,single,2026-03-17 20:59:30.2340000
558,66293da691cec8862619b1dc,1104,1,13,barchart-first-15-same-tallest-13,right,tallest,same,single,2026-03-17 20:59:32.0640000
559,66293da691cec8862619b1dc,1242,1,14,barchart-first-14-same-tallest-14,left,tallest,same,single,2026-03-17 20:59:33.9440000
560,66293da691cec8862619b1dc,1231,1,15,barchart-first-13-double-tallest-15,left,tallest,double,single,2026-03-17 20:59:35.8730000
561,66293da691cec8862619b1dc,1166,1,16,barchart-first-29-random-tallest-16,left,tallest,random,single,2026-03-17 20:59:37.6700000
562,66293da691cec8862619b1dc,832,1,17,barchart-first-22-random-tallest-17,right,tallest,random,single,2026-03-17 20:59:39.1640000
563,66293da691cec8862619b1dc,1009,1,18,barchart-first-19-same-tallest-18,right,tallest,same,single,2026-03-17 20:59:40.8770000
564,66293da691cec8862619b1dc,759,1,19,barchart-first-22-same-tallest-19,right,tallest,same,single,2026-03-17 20:59:42.2670000
565,66293da691cec8862619b1dc,738,1,20,barchart-first-07-same-tallest-20,left,tallest,same,single,2026-03-17 20:59:43.6780000
566,66293da691cec8862619b1dc,1058,1,21,barchart-first-03-double-tallest-21,left,tallest,double,single,2026-03-17 20:59:45.4320000
567,66293da691cec8862619b1dc,835,1,22,barchart-first-21-double-tallest-22,left,tallest,double,single,2026-03-17 20:59:46.7770000
568,66293da691cec8862619b1dc,1167,1,23,barchart-first-18-random-tallest-23,left,tallest,random,single,2026-03-17 20:59:48.6140000
569,66293da691cec8862619b1dc,1284,1,24,barchart-first-21-random-tallest-24,left,tallest,random,single,2026-03-17 21:00:05.8200000
570,66293da691cec8862619b1dc,837,1,25,barchart-first-10-same-tallest-25,right,tallest,same,single,2026-03-17 21:00:07.3300000
571,66293da691cec8862619b1dc,873,1,26,barchart-first-15-random-tallest-26,right,tallest,random,single,2026-03-17 21:00:08.9020000
572,66293da691cec8862619b1dc,952,1,27,barchart-first-27-same-tallest-27,right,tallest,same,single,2026-03-17 21:00:10.5180000
573,66293da691cec8862619b1dc,1070,1,28,barchart-first-17-same-tallest-28,left,tallest,same,single,2026-03-17 21:00:12.2740000
574,66293da691cec8862619b1dc,780,1,29,barchart-first-12-random-tallest-29,right,tallest,random,single,2026-03-17 21:00:13.7250000
575,66293da691cec8862619b1dc,862,1,30,barchart-first-05-double-tallest-30,right,tallest,double,single,2026-03-17 21:00:15.2400000
576,66293da691cec8862619b1dc,773,1,31,barchart-first-04-same-tallest-31,left,tallest,same,single,2026-03-17 21:00:16.6870000
577,66293da691cec8862619b1dc,740,1,32,barchart-first-27-double-tallest-32,right,tallest,double,single,2026-03-17 21:00:18.0880000
578,66293da691cec8862619b1dc,634,1,33,barchart-first-08-random-tallest-33,left,tallest,random,single,2026-03-17 21:00:19.4150000
579,66293da691cec8862619b1dc,1775,1,34,barchart-first-17-random-tallest-34,left,tallest,random,single,2026-03-17 21:00:21.8880000
580,66293da691cec8862619b1dc,1088,1,35,barchart-first-03-same-tallest-35,left,tallest,same,single,2026-03-17 21:00:23.6590000
581,66293da691cec8862619b1dc,767,1,36,barchart-first-01-random-tallest-36,left,tallest,random,single,2026-03-17 21:00:25.0780000
582,66293da691cec8862619b1dc,641,1,37,barchart-first-26-same-tallest-37,left,tallest,same,single,2026-03-17 21:00:26.3680000
583,66293da691cec8862619b1dc,552,1,38,barchart-first-31-double-tallest-38,right,tallest,double,single,2026-03-17 21:00:27.6280000
584,66293da691cec8862619b1dc,588,1,39,barchart-first-29-double-tallest-39,left,tallest,double,single,2026-03-17 21:00:28.8930000
585,66293da691cec8862619b1dc,655,1,40,barchart-first-30-same-tallest-40,right,tallest,same,single,2026-03-17 21:00:30.1890000
586,66293da691cec8862619b1dc,718,1,41,barchart-first-00-random-tallest-41,right,tallest,random,single,2026-03-17 21:00:31.5830000
587,66293da691cec8862619b1dc,710,1,42,barchart-first-00-double-tallest-42,right,tallest,double,single,2026-03-17 21:00:33.0090000
588,66293da691cec8862619b1dc,904,1,43,barchart-first-25-random-tallest-43,right,tallest,random,single,2026-03-17 21:00:34.5340000
589,66293da691cec8862619b1dc,886,1,44,barchart-first-05-random-tallest-44,right,tallest,random,single,2026-03-17 21:00:36.0530000
590,66293da691cec8862619b1dc,1421,1,45,barchart-first-07-double-tallest-45,left,tallest,double,single,2026-03-17 21:00:38.1240000
591,66293da691cec8862619b1dc,678,1,46,barchart-first-02-double-tallest-46,left,tallest,double,single,2026-03-17 21:00:39.5310000
592,66293da691cec8862619b1dc,612,1,47,barchart-first-05-same-tallest-47,right,tallest,same,single,2026-03-17 21:00:40.7950000
593,66293da691cec8862619b1dc,1897,1,48,barchart-second-28-double-shortest-0,right,shortest,double,single,2026-03-17 21:00:54.2660000
594,66293da691cec8862619b1dc,1782,1,49,barchart-second-14-double-shortest-1,left,shortest,double,single,2026-03-17 21:00:56.7110000
595,66293da691cec8862619b1dc,1120,1,50,barchart-second-19-double-shortest-2,left,shortest,double,single,2026-03-17 21:00:58.5070000
596,66293da691cec8862619b1dc,1597,1,51,barchart-second-00-same-shortest-3,left,shortest,same,single,2026-03-17 21:01:00.7260000
597,66293da691cec8862619b1dc,1555,1,52,barchart-second-04-double-shortest-4,right,shortest,double,single,2026-03-17 21:01:02.9390000
598,66293da691cec8862619b1dc,1606,1,53,barchart-second-02-same-shortest-5,right,shortest,same,single,2026-03-17 21:01:05.2400000
599,69a0bb89f987f916982bb7e0,9590,1,0,barchart-first-21-same-shortest-0,left,shortest,same,single,2026-03-17 21:01:03.8430000
600,66293da691cec8862619b1dc,1079,1,54,barchart-second-11-same-shortest-6,right,shortest,same,single,2026-03-17 21:01:06.9640000
601,66293da691cec8862619b1dc,2069,1,55,barchart-second-01-same-shortest-7,right,shortest,same,single,2026-03-17 21:01:09.6970000
602,66293da691cec8862619b1dc,1173,1,56,barchart-second-16-double-shortest-8,right,shortest,double,single,2026-03-17 21:01:11.5650000
