id,participant_id,response_time,correct,trial_number,stimuli_number,response,slope,legend,statement_type,statement_truth,attention,time_when
1205,698291c76cc58ef15e262aa6,8369,1,3,linechart-real-18-ordered-interaction-0-11,left,increasing,ordered,interaction,0,single,2026-03-18 22:29:33.644
1206,698291c76cc58ef15e262aa6,8112,1,4,linechart-real-20-shuffled-main_effect-1-31,right,increasing,shuffled,main_effect,1,single,2026-03-18 22:29:42.404
1207,698291c76cc58ef15e262aa6,10545,0,5,linechart-real-26-ordered-interaction-1-12,left,increasing,ordered,interaction,1,single,2026-03-18 22:29:53.660
1208,65c121703758b1e73a54fe8e,27649,1,23,linechart-real-2-ordered-main_effect-0-12,left,increasing,ordered,main_effect,0,single,2026-03-18 22:30:00.918
1209,698291c76cc58ef15e262aa6,12566,1,6,linechart-real-23-ordered-interaction-1-4,right,increasing,ordered,interaction,1,single,2026-03-18 22:30:07.949
1210,65c121703758b1e73a54fe8e,16907,1,24,linechart-real-10-shuffled-main_effect-0-25,left,increasing,shuffled,main_effect,0,single,2026-03-18 22:30:21.955
1211,698291c76cc58ef15e262aa6,13534,0,7,linechart-real-7-shuffled-main_effect-0-25,right,increasing,shuffled,main_effect,0,single,2026-03-18 22:30:22.316
1212,698291c76cc58ef15e262aa6,13538,1,8,linechart-real-15-shuffled-main_effect-1-18,right,increasing,shuffled,main_effect,1,single,2026-03-18 22:30:44.171
1213,65c121703758b1e73a54fe8e,29142,1,25,linechart-real-21-ordered-interaction-1-13,right,increasing,ordered,interaction,1,single,2026-03-18 22:30:51.871
1214,698291c76cc58ef15e262aa6,7821,1,9,linechart-real-13-ordered-main_effect-0-16,left,increasing,ordered,main_effect,0,single,2026-03-18 22:30:52.643
1215,698291c76cc58ef15e262aa6,17719,1,10,linechart-real-4-shuffled-interaction-1-29,right,increasing,shuffled,interaction,1,single,2026-03-18 22:31:11.071
1216,65c121703758b1e73a54fe8e,35997,1,26,linechart-real-16-ordered-interaction-0-28,left,increasing,ordered,interaction,0,single,2026-03-18 22:31:28.732
1217,698291c76cc58ef15e262aa6,33719,1,11,linechart-real-22-shuffled-interaction-0-6,left,increasing,shuffled,interaction,0,single,2026-03-18 22:31:45.527
1218,698291c76cc58ef15e262aa6,10063,1,12,linechart-real-25-ordered-main_effect-0-23,left,increasing,ordered,main_effect,0,single,2026-03-18 22:31:56.260
1219,698291c76cc58ef15e262aa6,7143,1,13,linechart-real-31-shuffled-main_effect-0-14,left,increasing,shuffled,main_effect,0,single,2026-03-18 22:32:04.103
1220,698291c76cc58ef15e262aa6,10147,1,14,linechart-real-6-shuffled-interaction-1-3,right,increasing,shuffled,interaction,1,single,2026-03-18 22:32:14.903
1221,65c121703758b1e73a54fe8e,54149,0,27,linechart-real-1-ordered-interaction-0-18,right,increasing,ordered,interaction,0,single,2026-03-18 22:32:23.556
1222,698291c76cc58ef15e262aa6,32443,1,15,linechart-real-12-shuffled-interaction-0-24,left,increasing,shuffled,interaction,0,single,2026-03-18 22:32:48.055
1223,65c121703758b1e73a54fe8e,35492,0,28,linechart-real-24-ordered-main_effect-0-16,right,increasing,ordered,main_effect,0,single,2026-03-18 22:33:00.662
1224,698291c76cc58ef15e262aa6,14831,0,16,linechart-real-28-shuffled-main_effect-1-21,left,increasing,shuffled,main_effect,1,single,2026-03-18 22:33:08.683
1225,698291c76cc58ef15e262aa6,9936,1,17,linechart-real-11-shuffled-interaction-0-20,left,increasing,shuffled,interaction,0,single,2026-03-18 22:33:20.339
1226,65c121703758b1e73a54fe8e,29185,0,29,linechart-real-26-shuffled-main_effect-1-6,left,increasing,shuffled,main_effect,1,single,2026-03-18 22:33:31.770
1227,698291c76cc58ef15e262aa6,10673,1,18,linechart-real-17-ordered-main_effect-0-1,left,increasing,ordered,main_effect,0,single,2026-03-18 22:33:31.667
1228,698291c76cc58ef15e262aa6,10798,1,19,linechart-real-2-ordered-main_effect-0-17,left,increasing,ordered,main_effect,0,single,2026-03-18 22:33:43.178
1229,698291c76cc58ef15e262aa6,7186,1,20,linechart-real-10-ordered-main_effect-0-13,left,increasing,ordered,main_effect,0,single,2026-03-18 22:33:51.077
1230,65c121703758b1e73a54fe8e,21973,1,30,linechart-real-22-shuffled-interaction-0-22,left,increasing,shuffled,interaction,0,single,2026-03-18 22:33:55.515
1231,698291c76cc58ef15e262aa6,9253,1,21,linechart-real-21-shuffled-interaction-1-26,right,increasing,shuffled,interaction,1,single,2026-03-18 22:34:00.991
1232,698291c76cc58ef15e262aa6,7999,1,22,linechart-real-9-ordered-interaction-1-22,right,increasing,ordered,interaction,1,single,2026-03-18 22:34:09.650
1233,698291c76cc58ef15e262aa6,8711,1,23,linechart-real-24-ordered-interaction-1-27,right,increasing,ordered,interaction,1,single,2026-03-18 22:34:19.082
1234,65c121703758b1e73a54fe8e,28544,0,31,linechart-real-13-ordered-main_effect-0-1,right,increasing,ordered,main_effect,0,single,2026-03-18 22:34:24.993
1235,698291c76cc58ef15e262aa6,8483,1,24,linechart-real-29-shuffled-main_effect-0-15,left,increasing,shuffled,main_effect,0,single,2026-03-18 22:34:32.474
1236,698291c76cc58ef15e262aa6,7745,1,25,linechart-real-0-ordered-main_effect-0-8,left,increasing,ordered,main_effect,0,single,2026-03-18 22:34:40.930
1237,698291c76cc58ef15e262aa6,7117,1,26,linechart-real-8-ordered-main_effect-1-7,right,increasing,ordered,main_effect,1,single,2026-03-18 22:34:48.753
1238,698291c76cc58ef15e262aa6,9568,1,27,linechart-real-30-ordered-interaction-0-30,left,increasing,ordered,interaction,0,single,2026-03-18 22:34:59.037
1239,698291c76cc58ef15e262aa6,7407,1,28,linechart-real-19-shuffled-interaction-1-0,right,increasing,shuffled,interaction,1,single,2026-03-18 22:35:07.157
1240,698291c76cc58ef15e262aa6,6414,1,29,linechart-real-5-shuffled-main_effect-0-5,left,increasing,shuffled,main_effect,0,single,2026-03-18 22:35:14.297
1241,698291c76cc58ef15e262aa6,10098,1,30,linechart-real-1-shuffled-interaction-1-10,right,increasing,shuffled,interaction,1,single,2026-03-18 22:35:25.049
1242,698291c76cc58ef15e262aa6,9282,1,31,linechart-real-14-shuffled-main_effect-1-2,right,increasing,shuffled,main_effect,1,single,2026-03-18 22:35:35.038
1243,67805633d6e46840298d6f8c,232,0,0,linechart-real-24-ordered-interaction-1-24,left,increasing,ordered,interaction,1,single,2026-03-18 22:51:10.096
1244,67805633d6e46840298d6f8c,5993,1,1,linechart-real-8-ordered-main_effect-1-11,right,increasing,ordered,main_effect,1,single,2026-03-18 22:51:18.827
1245,67805633d6e46840298d6f8c,5242,1,2,linechart-real-0-ordered-interaction-0-5,left,increasing,ordered,interaction,0,single,2026-03-18 22:51:25.960
1246,67805633d6e46840298d6f8c,12651,1,3,linechart-real-27-shuffled-interaction-1-14,right,increasing,shuffled,interaction,1,single,2026-03-18 22:51:40.333
1247,67805633d6e46840298d6f8c,8047,1,4,linechart-real-11-shuffled-main_effect-0-2,left,increasing,shuffled,main_effect,0,single,2026-03-18 22:51:49.962
1248,67805633d6e46840298d6f8c,7410,1,5,linechart-real-6-shuffled-main_effect-0-12,left,increasing,shuffled,main_effect,0,single,2026-03-18 22:51:58.643
1249,67805633d6e46840298d6f8c,9005,1,6,linechart-real-19-ordered-main_effect-1-17,right,increasing,ordered,main_effect,1,single,2026-03-18 22:52:08.972
1250,67805633d6e46840298d6f8c,5978,1,7,linechart-real-18-shuffled-interaction-0-13,left,increasing,shuffled,interaction,0,single,2026-03-18 22:52:16.317
1251,67805633d6e46840298d6f8c,6390,0,8,linechart-real-29-ordered-interaction-1-0,left,increasing,ordered,interaction,1,single,2026-03-18 22:52:29.163
1252,67805633d6e46840298d6f8c,372,1,9,linechart-real-30-shuffled-main_effect-1-8,right,increasing,shuffled,main_effect,1,single,2026-03-18 22:52:31.849
1253,67805633d6e46840298d6f8c,350,0,10,linechart-real-25-ordered-main_effect-0-1,right,increasing,ordered,main_effect,0,single,2026-03-18 22:52:33.567
1254,67805633d6e46840298d6f8c,436,1,11,linechart-real-14-shuffled-interaction-0-23,left,increasing,shuffled,interaction,0,single,2026-03-18 22:52:36.725
1255,67805633d6e46840298d6f8c,722,1,12,linechart-real-22-ordered-main_effect-0-3,left,increasing,ordered,main_effect,0,single,2026-03-18 22:52:39.166
1256,67805633d6e46840298d6f8c,673,1,13,linechart-real-3-ordered-interaction-1-7,right,increasing,ordered,interaction,1,single,2026-03-18 22:52:41.101
1257,67805633d6e46840298d6f8c,485,0,14,linechart-real-21-ordered-main_effect-0-30,right,increasing,ordered,main_effect,0,single,2026-03-18 22:52:43.020
1258,67805633d6e46840298d6f8c,504,0,15,linechart-real-4-shuffled-main_effect-1-9,left,increasing,shuffled,main_effect,1,single,2026-03-18 22:52:45.908
1259,67805633d6e46840298d6f8c,1032,0,16,linechart-real-31-ordered-main_effect-0-6,right,increasing,ordered,main_effect,0,single,2026-03-18 22:52:53.096
1260,67805633d6e46840298d6f8c,2686,1,17,linechart-real-26-ordered-interaction-0-28,left,increasing,ordered,interaction,0,single,2026-03-18 22:52:58.226
1261,67805633d6e46840298d6f8c,4889,1,18,linechart-real-10-shuffled-interaction-1-21,right,increasing,shuffled,interaction,1,single,2026-03-18 22:53:04.537
1262,67805633d6e46840298d6f8c,5074,1,19,linechart-real-16-ordered-interaction-0-25,left,increasing,ordered,interaction,0,single,2026-03-18 22:53:11.064
1263,67805633d6e46840298d6f8c,9321,1,20,linechart-real-2-ordered-interaction-0-16,left,increasing,ordered,interaction,0,single,2026-03-18 22:53:22.474
1264,67805633d6e46840298d6f8c,4978,1,21,linechart-real-12-ordered-main_effect-0-20,left,increasing,ordered,main_effect,0,single,2026-03-18 22:53:28.989
1265,67805633d6e46840298d6f8c,6270,1,22,linechart-real-7-ordered-interaction-1-26,right,increasing,ordered,interaction,1,single,2026-03-18 22:53:36.933
1266,67805633d6e46840298d6f8c,4175,1,23,linechart-real-28-shuffled-interaction-1-31,right,increasing,shuffled,interaction,1,single,2026-03-18 22:53:42.520
1267,67805633d6e46840298d6f8c,2951,0,24,linechart-real-5-ordered-main_effect-0-29,right,increasing,ordered,main_effect,0,single,2026-03-18 22:53:49.181
1268,67805633d6e46840298d6f8c,2764,0,25,linechart-real-15-shuffled-main_effect-0-15,right,increasing,shuffled,main_effect,0,single,2026-03-18 22:53:54.317
1269,67805633d6e46840298d6f8c,970,0,26,linechart-real-17-shuffled-main_effect-1-22,left,increasing,shuffled,main_effect,1,single,2026-03-18 22:53:57.749
1270,67805633d6e46840298d6f8c,2302,0,27,linechart-real-13-shuffled-interaction-0-18,right,increasing,shuffled,interaction,0,single,2026-03-18 22:54:02.558
1271,67805633d6e46840298d6f8c,362,0,28,linechart-real-1-shuffled-interaction-1-27,left,increasing,shuffled,interaction,1,single,2026-03-18 22:54:05.439
1272,67805633d6e46840298d6f8c,340,1,29,linechart-real-9-shuffled-main_effect-1-4,right,increasing,shuffled,main_effect,1,single,2026-03-18 22:54:08.175
1273,67805633d6e46840298d6f8c,416,1,30,linechart-real-23-shuffled-interaction-1-10,right,increasing,shuffled,interaction,1,single,2026-03-18 22:54:10.303
1274,67805633d6e46840298d6f8c,8850,0,31,linechart-real-20-shuffled-main_effect-1-19,left,increasing,shuffled,main_effect,1,single,2026-03-18 22:54:20.380
1275,69b3073be68a26996829cf6b,13822,1,0,linechart-real-16-ordered-main_effect-1-1,right,increasing,ordered,main_effect,1,single,2026-03-18 22:59:45.767
1276,69b3073be68a26996829cf6b,14166,1,1,linechart-real-14-shuffled-main_effect-1-3,right,increasing,shuffled,main_effect,1,single,2026-03-18 23:00:00.604
1277,69b3073be68a26996829cf6b,21863,1,2,linechart-real-15-ordered-interaction-0-24,left,increasing,ordered,interaction,0,single,2026-03-18 23:00:23.154
1278,69b3073be68a26996829cf6b,12688,1,3,linechart-real-4-ordered-interaction-0-15,left,increasing,ordered,interaction,0,single,2026-03-18 23:00:36.525
1279,69b3073be68a26996829cf6b,15946,1,4,linechart-real-27-ordered-interaction-1-21,right,increasing,ordered,interaction,1,single,2026-03-18 23:00:53.153
1280,69b3073be68a26996829cf6b,16015,1,5,linechart-real-30-shuffled-interaction-1-11,right,increasing,shuffled,interaction,1,single,2026-03-18 23:01:09.845
1281,69b3073be68a26996829cf6b,10946,1,6,linechart-real-1-ordered-main_effect-0-18,left,increasing,ordered,main_effect,0,single,2026-03-18 23:01:21.433
1282,69b3073be68a26996829cf6b,12427,1,7,linechart-real-11-ordered-main_effect-0-22,left,increasing,ordered,main_effect,0,single,2026-03-18 23:01:34.541
1283,69b3073be68a26996829cf6b,10406,1,8,linechart-real-18-shuffled-interaction-0-23,left,increasing,shuffled,interaction,0,single,2026-03-18 23:01:52.363
1284,69b3073be68a26996829cf6b,9239,1,9,linechart-real-28-ordered-interaction-1-26,right,increasing,ordered,interaction,1,single,2026-03-18 23:02:02.235
1285,69b3073be68a26996829cf6b,10105,1,10,linechart-real-17-shuffled-main_effect-0-16,left,increasing,shuffled,main_effect,0,single,2026-03-18 23:02:12.965
1286,69b3073be68a26996829cf6b,20930,0,11,linechart-real-21-shuffled-interaction-1-6,left,increasing,shuffled,interaction,1,single,2026-03-18 23:02:34.509
1287,69b3073be68a26996829cf6b,17906,1,12,linechart-real-0-shuffled-main_effect-0-7,left,increasing,shuffled,main_effect,0,single,2026-03-18 23:02:54.112
1288,69b3073be68a26996829cf6b,11183,1,13,linechart-real-20-ordered-main_effect-1-29,right,increasing,ordered,main_effect,1,single,2026-03-18 23:03:05.917
1289,69b3073be68a26996829cf6b,8061,1,14,linechart-real-10-ordered-main_effect-1-14,right,increasing,ordered,main_effect,1,single,2026-03-18 23:03:14.649
1290,69b3073be68a26996829cf6b,8071,1,15,linechart-real-22-shuffled-main_effect-1-20,right,increasing,shuffled,main_effect,1,single,2026-03-18 23:03:23.400
1291,69b3073be68a26996829cf6b,9132,1,16,linechart-real-2-ordered-interaction-0-31,left,increasing,ordered,interaction,0,single,2026-03-18 23:03:37.114
1292,69b3073be68a26996829cf6b,8350,1,17,linechart-real-31-shuffled-interaction-0-5,left,increasing,shuffled,interaction,0,single,2026-03-18 23:03:46.138
1293,69b3073be68a26996829cf6b,11227,1,18,linechart-real-8-shuffled-interaction-1-27,right,increasing,shuffled,interaction,1,single,2026-03-18 23:03:58.052
1294,69b3073be68a26996829cf6b,16164,1,19,linechart-real-5-ordered-interaction-1-0,right,increasing,ordered,interaction,1,single,2026-03-18 23:04:14.889
1295,69b3073be68a26996829cf6b,10314,1,20,linechart-real-7-shuffled-interaction-1-2,right,increasing,shuffled,interaction,1,single,2026-03-18 23:04:25.877
1296,69b3073be68a26996829cf6b,9277,1,21,linechart-real-23-ordered-interaction-0-12,left,increasing,ordered,interaction,0,single,2026-03-18 23:04:35.838
1297,69b3073be68a26996829cf6b,9743,1,22,linechart-real-26-shuffled-main_effect-0-13,left,increasing,shuffled,main_effect,0,single,2026-03-18 23:04:46.249
1298,69b3073be68a26996829cf6b,9419,1,23,linechart-real-25-ordered-main_effect-0-17,left,increasing,ordered,main_effect,0,single,2026-03-18 23:04:56.287
1299,69b3073be68a26996829cf6b,7127,1,24,linechart-real-12-shuffled-main_effect-0-19,left,increasing,shuffled,main_effect,0,single,2026-03-18 23:05:10.440
1300,69b3073be68a26996829cf6b,11074,1,25,linechart-real-13-shuffled-main_effect-0-4,left,increasing,shuffled,main_effect,0,single,2026-03-18 23:05:22.144
1301,69b3073be68a26996829cf6b,10042,1,26,linechart-real-9-shuffled-interaction-1-25,right,increasing,shuffled,interaction,1,single,2026-03-18 23:05:32.807
1302,69b3073be68a26996829cf6b,20139,1,27,linechart-real-19-shuffled-main_effect-0-8,left,increasing,shuffled,main_effect,0,single,2026-03-18 23:05:53.616
1303,69b3073be68a26996829cf6b,8450,1,28,linechart-real-24-ordered-main_effect-0-9,left,increasing,ordered,main_effect,0,single,2026-03-18 23:06:02.743
1304,69b3073be68a26996829cf6b,9636,1,29,linechart-real-3-ordered-interaction-1-28,right,increasing,ordered,interaction,1,single,2026-03-18 23:06:13.061
1305,69b3073be68a26996829cf6b,10392,1,30,linechart-real-6-ordered-main_effect-1-10,right,increasing,ordered,main_effect,1,single,2026-03-18 23:06:24.076
1306,69b3073be68a26996829cf6b,11059,1,31,linechart-real-29-shuffled-interaction-1-30,right,increasing,shuffled,interaction,1,single,2026-03-18 23:06:35.771
1307,59f71f797086f80001941493,8778,1,0,linechart-real-27-ordered-main_effect-0-30,left,increasing,ordered,main_effect,0,single,2026-03-18 23:21:13.602
1308,59f71f797086f80001941493,6815,1,1,linechart-real-24-ordered-interaction-0-1,left,increasing,ordered,interaction,0,single,2026-03-18 23:21:21.153
1309,59f71f797086f80001941493,7552,1,2,linechart-real-18-shuffled-interaction-1-13,right,increasing,shuffled,interaction,1,single,2026-03-18 23:21:29.468
1310,59f71f797086f80001941493,9219,1,3,linechart-real-19-shuffled-interaction-0-15,left,increasing,shuffled,interaction,0,single,2026-03-18 23:21:39.431
1311,59f71f797086f80001941493,8102,1,4,linechart-real-22-shuffled-main_effect-1-29,right,increasing,shuffled,main_effect,1,single,2026-03-18 23:21:48.282
1312,59f71f797086f80001941493,7613,1,5,linechart-real-21-ordered-main_effect-1-31,right,increasing,ordered,main_effect,1,single,2026-03-18 23:21:56.577
1313,59f71f797086f80001941493,7622,1,6,linechart-real-7-shuffled-interaction-1-16,right,increasing,shuffled,interaction,1,single,2026-03-18 23:22:04.934
1314,59f71f797086f80001941493,7565,1,7,linechart-real-8-shuffled-interaction-1-10,right,increasing,shuffled,interaction,1,single,2026-03-18 23:22:13.231
1315,59f71f797086f80001941493,6718,1,8,linechart-real-1-ordered-main_effect-0-4,left,increasing,ordered,main_effect,0,single,2026-03-18 23:22:30.431
1316,59f71f797086f80001941493,6941,1,9,linechart-real-31-shuffled-main_effect-0-23,left,increasing,shuffled,main_effect,0,single,2026-03-18 23:22:38.116
1317,59f71f797086f80001941493,7128,1,10,linechart-real-26-shuffled-main_effect-1-5,right,increasing,shuffled,main_effect,1,single,2026-03-18 23:22:45.999
1318,59f71f797086f80001941493,5123,1,11,linechart-real-23-ordered-interaction-1-25,right,increasing,ordered,interaction,1,single,2026-03-18 23:22:51.896
1319,59f71f797086f80001941493,9111,1,12,linechart-real-0-shuffled-interaction-0-11,left,increasing,shuffled,interaction,0,single,2026-03-18 23:23:01.768
1320,59f71f797086f80001941493,6786,1,13,linechart-real-2-ordered-main_effect-0-0,left,increasing,ordered,main_effect,0,single,2026-03-18 23:23:09.281
1321,59f71f797086f80001941493,9726,1,14,linechart-real-14-ordered-main_effect-1-24,right,increasing,ordered,main_effect,1,single,2026-03-18 23:23:19.775
1322,59f71f797086f80001941493,6071,1,15,linechart-real-28-shuffled-main_effect-0-9,left,increasing,shuffled,main_effect,0,single,2026-03-18 23:23:26.620
1323,59f71f797086f80001941493,6668,1,16,linechart-real-29-ordered-interaction-1-6,right,increasing,ordered,interaction,1,single,2026-03-18 23:23:44.396
1324,59f71f797086f80001941493,6357,1,17,linechart-real-13-ordered-main_effect-0-28,left,increasing,ordered,main_effect,0,single,2026-03-18 23:23:51.425
1325,59f71f797086f80001941493,6392,1,18,linechart-real-30-ordered-interaction-0-27,left,increasing,ordered,interaction,0,single,2026-03-18 23:23:58.587
1326,59f71f797086f80001941493,6313,1,19,linechart-real-12-ordered-interaction-0-2,left,increasing,ordered,interaction,0,single,2026-03-18 23:24:05.667
1327,59f71f797086f80001941493,5858,1,20,linechart-real-15-shuffled-main_effect-0-20,left,increasing,shuffled,main_effect,0,single,2026-03-18 23:24:12.264
1328,59f71f797086f80001941493,6902,1,21,linechart-real-10-shuffled-interaction-0-17,left,increasing,shuffled,interaction,0,single,2026-03-18 23:24:19.905
1329,59f71f797086f80001941493,5986,1,22,linechart-real-9-ordered-interaction-1-7,right,increasing,ordered,interaction,1,single,2026-03-18 23:24:27.436
1330,59f71f797086f80001941493,7643,1,23,linechart-real-16-shuffled-main_effect-1-26,right,increasing,shuffled,main_effect,1,single,2026-03-18 23:24:35.830
1331,59f71f797086f80001941493,5749,1,24,linechart-real-5-ordered-interaction-0-12,left,increasing,ordered,interaction,0,single,2026-03-18 23:24:50.675
1332,59f71f797086f80001941493,7092,1,25,linechart-real-20-ordered-interaction-1-14,right,increasing,ordered,interaction,1,single,2026-03-18 23:24:58.431
1333,59f71f797086f80001941493,10410,1,26,linechart-real-17-ordered-main_effect-0-21,left,increasing,ordered,main_effect,0,single,2026-03-18 23:25:09.511
1334,59f71f797086f80001941493,9484,1,27,linechart-real-4-shuffled-interaction-1-3,right,increasing,shuffled,interaction,1,single,2026-03-18 23:25:19.741
1335,59f71f797086f80001941493,5851,1,28,linechart-real-3-ordered-main_effect-1-19,right,increasing,ordered,main_effect,1,single,2026-03-18 23:25:26.349
1336,59f71f797086f80001941493,8973,1,29,linechart-real-25-shuffled-interaction-1-18,right,increasing,shuffled,interaction,1,single,2026-03-18 23:25:36.004
1337,59f71f797086f80001941493,6602,1,30,linechart-real-11-shuffled-main_effect-0-8,left,increasing,shuffled,main_effect,0,single,2026-03-18 23:25:43.359
1338,59f71f797086f80001941493,7257,1,31,linechart-real-6-shuffled-main_effect-1-22,right,increasing,shuffled,main_effect,1,single,2026-03-18 23:25:51.302
1339,69839821905c2b0330f9c05d,4155,1,0,linechart-real-11-shuffled-interaction-1-17,right,increasing,shuffled,interaction,1,single,2026-03-18 23:46:01.362
1340,69839821905c2b0330f9c05d,3665,1,1,linechart-real-19-shuffled-interaction-1-25,right,increasing,shuffled,interaction,1,single,2026-03-18 23:46:05.693
1341,69839821905c2b0330f9c05d,1292,1,2,linechart-real-4-ordered-interaction-0-11,left,increasing,ordered,interaction,0,single,2026-03-18 23:46:07.636
1342,69839821905c2b0330f9c05d,2855,0,3,linechart-real-7-ordered-interaction-0-20,right,increasing,ordered,interaction,0,single,2026-03-18 23:46:11.144
1343,69839821905c2b0330f9c05d,15205,0,4,linechart-real-29-shuffled-main_effect-0-9,right,increasing,shuffled,main_effect,0,single,2026-03-18 23:46:28.019
1344,69839821905c2b0330f9c05d,23396,0,5,linechart-real-2-ordered-interaction-0-16,right,increasing,ordered,interaction,0,single,2026-03-18 23:46:53.075
1345,69839821905c2b0330f9c05d,361,1,6,linechart-real-14-shuffled-main_effect-0-6,left,increasing,shuffled,main_effect,0,single,2026-03-18 23:46:55.094
1346,69839821905c2b0330f9c05d,276,1,7,linechart-real-24-ordered-main_effect-0-0,left,increasing,ordered,main_effect,0,single,2026-03-18 23:46:56.032
1347,69839821905c2b0330f9c05d,637,1,8,linechart-real-26-ordered-interaction-1-15,right,increasing,ordered,interaction,1,single,2026-03-18 23:47:03.460
1348,69839821905c2b0330f9c05d,330,1,9,linechart-real-3-shuffled-interaction-0-26,left,increasing,shuffled,interaction,0,single,2026-03-18 23:47:04.439
1349,69839821905c2b0330f9c05d,221,0,10,linechart-real-10-shuffled-main_effect-1-23,left,increasing,shuffled,main_effect,1,single,2026-03-18 23:47:05.318
1350,69839821905c2b0330f9c05d,1142,0,11,linechart-real-1-shuffled-interaction-0-18,right,increasing,shuffled,interaction,0,single,2026-03-18 23:47:08.116
1351,69839821905c2b0330f9c05d,342,1,12,linechart-real-15-ordered-main_effect-1-27,right,increasing,ordered,main_effect,1,single,2026-03-18 23:47:10.135
1352,69839821905c2b0330f9c05d,231,1,13,linechart-real-0-shuffled-main_effect-1-29,right,increasing,shuffled,main_effect,1,single,2026-03-18 23:47:11.022
1353,69839821905c2b0330f9c05d,307,0,14,linechart-real-18-ordered-main_effect-1-1,left,increasing,ordered,main_effect,1,single,2026-03-18 23:47:11.935
1354,69839821905c2b0330f9c05d,405,0,15,linechart-real-8-ordered-main_effect-0-13,right,increasing,ordered,main_effect,0,single,2026-03-18 23:47:14.003
1355,69839821905c2b0330f9c05d,9246,0,16,linechart-real-17-shuffled-main_effect-1-7,left,increasing,shuffled,main_effect,1,single,2026-03-18 23:47:26.787
1356,69839821905c2b0330f9c05d,322,1,17,linechart-real-31-ordered-interaction-1-24,right,increasing,ordered,interaction,1,single,2026-03-18 23:47:28.754
1357,69839821905c2b0330f9c05d,470,1,18,linechart-real-13-ordered-main_effect-1-28,right,increasing,ordered,main_effect,1,single,2026-03-18 23:47:29.834
1358,69839821905c2b0330f9c05d,296,1,19,linechart-real-5-ordered-interaction-0-19,left,increasing,ordered,interaction,0,single,2026-03-18 23:47:30.797
1359,69839821905c2b0330f9c05d,173,0,20,linechart-real-23-shuffled-main_effect-1-5,left,increasing,shuffled,main_effect,1,single,2026-03-18 23:47:31.633
1360,69839821905c2b0330f9c05d,215,0,21,linechart-real-22-shuffled-main_effect-0-4,right,increasing,shuffled,main_effect,0,single,2026-03-18 23:47:33.525
1361,69839821905c2b0330f9c05d,64,0,22,linechart-real-12-ordered-main_effect-0-21,right,increasing,ordered,main_effect,0,single,2026-03-18 23:47:35.242
1362,69839821905c2b0330f9c05d,10471,1,23,linechart-real-6-shuffled-interaction-0-12,left,increasing,shuffled,interaction,0,single,2026-03-18 23:47:47.346
1363,69839821905c2b0330f9c05d,11922,0,24,linechart-real-21-shuffled-interaction-1-14,left,increasing,shuffled,interaction,1,single,2026-03-18 23:48:01.221
1364,69839821905c2b0330f9c05d,1429,1,25,linechart-real-28-shuffled-main_effect-1-8,right,increasing,shuffled,main_effect,1,single,2026-03-18 23:48:04.311
1365,69839821905c2b0330f9c05d,254,0,26,linechart-real-16-ordered-main_effect-0-30,right,increasing,ordered,main_effect,0,single,2026-03-18 23:48:05.224
1366,69839821905c2b0330f9c05d,279,1,27,linechart-real-9-ordered-main_effect-0-2,left,increasing,ordered,main_effect,0,single,2026-03-18 23:48:07.184
1367,69839821905c2b0330f9c05d,557,1,28,linechart-real-20-shuffled-interaction-1-22,right,increasing,shuffled,interaction,1,single,2026-03-18 23:48:08.515
1368,69839821905c2b0330f9c05d,534,1,29,linechart-real-30-shuffled-interaction-0-10,left,increasing,shuffled,interaction,0,single,2026-03-18 23:48:09.704
1369,69839821905c2b0330f9c05d,421,0,30,linechart-real-27-ordered-interaction-1-31,left,increasing,ordered,interaction,1,single,2026-03-18 23:48:10.784
1370,69839821905c2b0330f9c05d,11975,1,31,linechart-real-25-ordered-interaction-1-3,right,increasing,ordered,interaction,1,single,2026-03-18 23:48:24.413
1371,697c9f1edb33c56303f887a2,10411,1,0,linechart-real-3-shuffled-main_effect-0-15,left,increasing,shuffled,main_effect,0,dual,2026-03-18 23:50:33.613
1372,697c9f1edb33c56303f887a2,10398,1,1,linechart-real-25-shuffled-main_effect-1-13,right,increasing,shuffled,main_effect,1,dual,2026-03-18 23:50:44.655
1373,697c9f1edb33c56303f887a2,13453,0,2,linechart-real-11-shuffled-interaction-0-1,right,increasing,shuffled,interaction,0,dual,2026-03-18 23:50:58.794
1374,614ff24d1d1982c8442aad56,13809,1,0,linechart-real-16-shuffled-main_effect-0-3,left,increasing,shuffled,main_effect,0,dual,2026-03-18 23:51:07.182
1375,697c9f1edb33c56303f887a2,14722,1,3,linechart-real-23-shuffled-interaction-1-20,right,increasing,shuffled,interaction,1,dual,2026-03-18 23:51:15.204
1376,614ff24d1d1982c8442aad56,15477,1,1,linechart-real-19-shuffled-main_effect-1-22,right,increasing,shuffled,main_effect,1,dual,2026-03-18 23:51:23.305
1377,697c9f1edb33c56303f887a2,18704,1,4,linechart-real-30-shuffled-main_effect-0-16,left,increasing,shuffled,main_effect,0,dual,2026-03-18 23:51:34.597
1378,697c9f1edb33c56303f887a2,9739,1,5,linechart-real-2-shuffled-main_effect-0-11,left,increasing,shuffled,main_effect,0,dual,2026-03-18 23:51:45.028
1379,614ff24d1d1982c8442aad56,16629,1,2,linechart-real-0-ordered-interaction-1-17,right,increasing,ordered,interaction,1,dual,2026-03-18 23:51:40.612
