participant_id,attention_condition,n_colormap_trials,unanswered_pct,heatmap_accuracy,mean_rt,mean_rt_answered,d_prime,d_prime_ci_low,d_prime_ci_high,d_prime_ci_excludes_zero,tier1_exclude_incomplete_trials,tier1_exclude_low_phone_sdt,tier1_exclude_low_heatmap_accuracy,excluded,tier2_participant_rt_outlier,exclude_tier2,tier3_participant_rt_outlier,exclude_tier3,exclusion_reason
699a5875c790d6761693816a,single_only,80,3.75,0.7532467532467535,1207.3246753246754,1207.3246753246754,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,included
69a2031dab8373c829ee7358,dual_only,80,7.5,0.4594594594594595,952.0405405405406,952.0405405405406,3.4529940329286477,2.0325523047480676,4.873435761109228,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,low_heatmap_accuracy_below_49.5_of_80
69a20ec7c6f01fa94b78c644,single_only,80,0,0.9875,902.6375,902.6375,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,included
69a487baa6a180f22544ba20,dual_only,80,6.25,0.8666666666666667,1088.1333333333334,1088.1333333333334,3.033584946367243,1.7328963924381469,4.334273500296339,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,included
69a5c155a852c9a8ab7762fa,dual_only,80,7.5,0.581081081081081,1149.1756756756756,1149.1756756756756,4.073859108506978,2.414806757329291,5.732911459684665,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,low_heatmap_accuracy_below_49.5_of_80
69a5c500037701844052c365,single_only,80,0,0.95,1008.5,1008.5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,included
69a5e6f586d61f0e699b64b5,dual_only,80,8.75,0.8767123287671232,1250.8356164383563,1250.8356164383563,4.1256330661408835,2.4869229771777452,5.764343155104022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,included
69ab54719141883544a6c1b6,single_only,80,0,0.9875,916.825,916.825,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,included
69abace8fe8e1c23cb4aae7f,single_only,80,2.5,0.9615384615384615,1126.7435897435898,1126.7435897435898,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,included
69ac82ae94c6c87d2180547f,single_only,80,0,0.5875,719.825,719.825,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,low_heatmap_accuracy_below_49.5_of_80
69acf86d93afc119933913e5,dual_only,80,5,0.7105263157894737,1318.0394736842104,1318.0394736842104,2.382852166600106,1.4594058086629413,3.3062985245372705,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,included
69adc20056851fd7e8fc3ccf,dual_only,80,1.25,0.9240506329113924,1265.0886075949368,1265.0886075949368,3.6975317422554292,2.30456322754609,5.090500256964768,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,included
69adf22dc3c63cb295877200,dual_only,80,8.75,0.7534246575342466,1284.849315068493,1284.849315068493,3.256841505132818,1.9105157484156545,4.603167261849981,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,included
69b306d0aabcb968f7ca7ec5,dual_only,80,16.25,0.8507462686567164,1301,1301,2.6834934707091413,1.7376334161133855,3.6293535253048974,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,included
69b473c6ef06fe86d13fca62,dual_only,80,16.25,0.4328358208955224,990.8805970149256,990.8805970149256,3.5782943317984923,2.183998597594325,4.97259006600266,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,low_heatmap_accuracy_below_49.5_of_80
