id,participant_id,response_time,correct,trial_number,stimuli_number,response,heatmap_condition,legend_condition,label_condition,attention,time_when
30359,5dd877b0568ca582fb24699f,1051,0,0,right-9,left,right-dark,dark-up,greater-up,single,2026-03-14 15:22:59.7330000
30360,5dd877b0568ca582fb24699f,649,1,1,left-4,left,left-dark,dark-up,greater-up,single,2026-03-14 15:23:01.6020000
30361,5dd877b0568ca582fb24699f,498,0,2,right-4,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:23:03.1920000
30362,5dd877b0568ca582fb24699f,459,1,3,right-8,left,right-dark,dark-up,fewer-up,single,2026-03-14 15:23:04.8710000
30363,5dd877b0568ca582fb24699f,1201,0,4,right-6,left,right-dark,dark-up,greater-up,single,2026-03-14 15:23:07.2100000
30364,5dd877b0568ca582fb24699f,909,1,5,left-2,left,left-dark,dark-up,greater-up,single,2026-03-14 15:23:09.6190000
30365,5dd877b0568ca582fb24699f,591,0,6,left-7,left,left-dark,light-up,greater-up,single,2026-03-14 15:23:11.6910000
30366,5dd877b0568ca582fb24699f,597,0,7,right-9,right,right-dark,light-up,greater-up,single,2026-03-14 15:23:13.3450000
30367,5dd877b0568ca582fb24699f,393,1,8,left-5,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:23:14.9240000
30368,5dd877b0568ca582fb24699f,1010,0,9,left-5,right,left-dark,dark-up,greater-up,single,2026-03-14 15:23:17.1240000
30369,5dd877b0568ca582fb24699f,1472,0,10,right-5,left,right-dark,light-up,fewer-up,single,2026-03-14 15:23:19.7070000
30370,5dd877b0568ca582fb24699f,575,0,11,right-5,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:23:21.6980000
30371,5dd877b0568ca582fb24699f,NULL,0,12,left-3,none,left-dark,light-up,fewer-up,single,2026-03-14 15:23:24.0480000
30372,5dd877b0568ca582fb24699f,790,0,13,right-4,left,right-dark,dark-up,greater-up,single,2026-03-14 15:23:26.5850000
30373,5dd877b0568ca582fb24699f,261,0,14,left-1,right,left-dark,light-up,fewer-up,single,2026-03-14 15:23:28.1420000
30374,5dd877b0568ca582fb24699f,226,0,15,left-7,right,left-dark,light-up,fewer-up,single,2026-03-14 15:23:29.4400000
30375,5dd877b0568ca582fb24699f,266,0,16,right-1,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:23:31.1980000
30376,5dd877b0568ca582fb24699f,247,1,17,left-1,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:23:32.9230000
30377,5dd877b0568ca582fb24699f,348,0,18,right-2,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:23:34.7040000
30378,5dd877b0568ca582fb24699f,317,0,19,left-9,right,left-dark,dark-up,greater-up,single,2026-03-14 15:23:36.5310000
30379,5dd877b0568ca582fb24699f,679,1,20,right-6,left,right-dark,dark-up,fewer-up,single,2026-03-14 15:23:43.0520000
30380,672970cd30bdfdbdde8824db,870,0,0,left-6,left,left-dark,light-up,greater-up,single,2026-03-14 15:23:48.2390000
30381,5dd877b0568ca582fb24699f,1701,0,21,right-3,left,right-dark,dark-up,greater-up,single,2026-03-14 15:23:46.2830000
30382,672970cd30bdfdbdde8824db,1031,0,1,right-3,right,right-dark,light-up,greater-up,single,2026-03-14 15:23:50.7150000
30383,5dd877b0568ca582fb24699f,1510,0,22,left-0,right,left-dark,light-up,fewer-up,single,2026-03-14 15:23:49.1290000
30384,672970cd30bdfdbdde8824db,1006,0,2,right-3,left,right-dark,dark-up,greater-up,single,2026-03-14 15:23:53.2810000
30385,5dd877b0568ca582fb24699f,1257,0,23,right-5,left,right-dark,dark-up,greater-up,single,2026-03-14 15:23:51.5570000
30386,672970cd30bdfdbdde8824db,1087,0,3,right-9,right,right-dark,light-up,greater-up,single,2026-03-14 15:23:55.5630000
30387,5dd877b0568ca582fb24699f,1052,1,24,right-0,left,right-dark,dark-up,fewer-up,single,2026-03-14 15:23:53.7410000
30388,672970cd30bdfdbdde8824db,1008,1,4,right-5,right,right-dark,dark-up,greater-up,single,2026-03-14 15:23:57.7060000
30389,5dd877b0568ca582fb24699f,767,0,25,right-2,left,right-dark,light-up,fewer-up,single,2026-03-14 15:23:56.0230000
30390,672970cd30bdfdbdde8824db,1221,1,5,left-5,right,left-dark,light-up,greater-up,single,2026-03-14 15:24:00.1370000
30391,5dd877b0568ca582fb24699f,623,1,26,left-7,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:23:58.1070000
30392,672970cd30bdfdbdde8824db,1596,0,6,left-2,right,left-dark,dark-up,greater-up,single,2026-03-14 15:24:03.1150000
30393,5dd877b0568ca582fb24699f,1230,0,27,right-0,left,right-dark,light-up,fewer-up,single,2026-03-14 15:24:00.7630000
30394,672970cd30bdfdbdde8824db,1523,1,7,left-5,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:05.9460000
30395,5dd877b0568ca582fb24699f,1100,1,28,right-5,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:03.1300000
30396,672970cd30bdfdbdde8824db,1283,1,8,left-7,right,left-dark,light-up,greater-up,single,2026-03-14 15:24:08.4910000
30397,5dd877b0568ca582fb24699f,1520,1,29,right-3,left,right-dark,dark-up,fewer-up,single,2026-03-14 15:24:05.8720000
30398,672970cd30bdfdbdde8824db,1285,1,9,left-1,left,left-dark,dark-up,greater-up,single,2026-03-14 15:24:10.9460000
30399,5dd877b0568ca582fb24699f,845,0,30,right-2,left,right-dark,dark-up,greater-up,single,2026-03-14 15:24:07.9740000
30400,672970cd30bdfdbdde8824db,1013,1,10,right-7,left,right-dark,dark-up,fewer-up,single,2026-03-14 15:24:13.2000000
30401,5dd877b0568ca582fb24699f,588,1,31,left-6,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:09.8370000
30402,5dd877b0568ca582fb24699f,669,0,32,right-7,left,right-dark,dark-up,greater-up,single,2026-03-14 15:24:11.6580000
30403,672970cd30bdfdbdde8824db,1151,1,11,left-4,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:15.7700000
30404,699a5875c790d6761693816a,1257,0,0,left-5,right,left-dark,light-up,fewer-up,single,2026-03-14 15:22:56.5050000
30405,5dd877b0568ca582fb24699f,610,1,33,left-0,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:13.4450000
30406,672970cd30bdfdbdde8824db,1272,1,12,left-5,left,left-dark,light-up,fewer-up,single,2026-03-14 15:24:18.5380000
30407,5dd877b0568ca582fb24699f,526,1,34,left-3,right,left-dark,light-up,greater-up,single,2026-03-14 15:24:15.0300000
30408,699a5875c790d6761693816a,1212,0,1,left-8,left,left-dark,light-up,greater-up,single,2026-03-14 15:22:59.0390000
30409,5dd877b0568ca582fb24699f,517,0,35,left-8,right,left-dark,light-up,fewer-up,single,2026-03-14 15:24:16.7460000
30410,664287debe4750708ea0ecf7,NULL,0,0,right-0,none,right-dark,dark-up,greater-up,single,2026-03-14 15:24:17.4960000
30411,672970cd30bdfdbdde8824db,961,1,13,left-1,left,left-dark,light-up,fewer-up,single,2026-03-14 15:24:21.0200000
30412,699a5875c790d6761693816a,1547,1,2,left-9,left,left-dark,dark-up,greater-up,single,2026-03-14 15:23:01.6900000
30413,5dd877b0568ca582fb24699f,706,1,36,left-2,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:18.7800000
30414,5cb67a7ab73e8a001507fae5,827,1,0,right-5,right,right-dark,dark-up,greater-up,single,2026-03-14 15:24:20.5310000
30415,664287debe4750708ea0ecf7,1218,0,1,right-3,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:24:20.7550000
30416,699a5875c790d6761693816a,959,1,3,right-5,right,right-dark,light-up,fewer-up,single,2026-03-14 15:23:04.0780000
30417,672970cd30bdfdbdde8824db,1599,0,14,left-9,left,left-dark,light-up,greater-up,single,2026-03-14 15:24:24.1700000
30418,5dd877b0568ca582fb24699f,459,1,37,right-7,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:20.4020000
30419,5cb67a7ab73e8a001507fae5,1114,0,1,right-1,left,right-dark,dark-up,greater-up,single,2026-03-14 15:24:23.0150000
30420,5dd877b0568ca582fb24699f,560,1,38,left-2,right,left-dark,light-up,greater-up,single,2026-03-14 15:24:22.2490000
30421,672970cd30bdfdbdde8824db,1206,1,15,left-9,left,left-dark,light-up,fewer-up,single,2026-03-14 15:24:26.4110000
30422,664287debe4750708ea0ecf7,1297,1,2,left-8,left,left-dark,dark-up,greater-up,single,2026-03-14 15:24:23.3700000
30423,699a5875c790d6761693816a,1473,0,4,right-9,right,right-dark,light-up,greater-up,single,2026-03-14 15:23:07.0790000
30424,5cb67a7ab73e8a001507fae5,753,1,2,left-0,left,left-dark,dark-up,greater-up,single,2026-03-14 15:24:25.2560000
30425,5dd877b0568ca582fb24699f,717,1,39,right-4,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:24.4820000
30426,672970cd30bdfdbdde8824db,1063,1,16,left-0,left,left-dark,light-up,fewer-up,single,2026-03-14 15:24:28.5420000
30427,664287debe4750708ea0ecf7,802,0,3,right-7,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:24:25.6100000
30428,699a5875c790d6761693816a,1204,0,5,right-8,right,right-dark,light-up,greater-up,single,2026-03-14 15:23:09.7130000
30429,5cb67a7ab73e8a001507fae5,835,0,3,right-5,right,right-dark,light-up,greater-up,single,2026-03-14 15:24:27.2640000
30430,664287debe4750708ea0ecf7,735,1,4,right-8,right,right-dark,dark-up,greater-up,single,2026-03-14 15:24:27.5070000
30431,672970cd30bdfdbdde8824db,1096,1,17,right-4,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:30.7840000
30432,5cb67a7ab73e8a001507fae5,1087,1,4,left-8,left,left-dark,dark-up,greater-up,single,2026-03-14 15:24:29.7800000
30433,699a5875c790d6761693816a,1531,0,6,left-9,left,left-dark,light-up,greater-up,single,2026-03-14 15:23:12.4160000
30434,671e55aeca0216c5762de35a,NULL,0,0,left-4,none,left-dark,light-up,greater-up,dual,2026-03-14 15:24:29.8710000
30435,664287debe4750708ea0ecf7,767,0,5,left-7,left,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:29.7470000
30436,672970cd30bdfdbdde8824db,952,1,18,left-9,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:32.8120000
30437,5dd877b0568ca582fb24699f,867,0,40,left-9,right,left-dark,light-up,fewer-up,single,2026-03-14 15:24:29.8640000
30438,699a5875c790d6761693816a,389,1,7,left-8,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:23:14.2220000
30439,5cb67a7ab73e8a001507fae5,1209,1,5,left-3,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:32.1790000
30440,672970cd30bdfdbdde8824db,979,1,19,left-8,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:35.1100000
30441,5dd877b0568ca582fb24699f,359,0,41,left-4,right,left-dark,light-up,fewer-up,single,2026-03-14 15:24:31.4110000
30442,664287debe4750708ea0ecf7,930,0,6,left-1,left,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:32.2060000
30443,5cb67a7ab73e8a001507fae5,871,0,6,right-9,right,right-dark,light-up,greater-up,single,2026-03-14 15:24:34.2210000
30444,5dd877b0568ca582fb24699f,500,1,42,right-1,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:33.0150000
30445,699a5875c790d6761693816a,1583,0,8,left-1,right,left-dark,dark-up,greater-up,single,2026-03-14 15:23:17.0240000
30446,664287debe4750708ea0ecf7,744,1,7,right-7,right,right-dark,light-up,fewer-up,single,2026-03-14 15:24:34.2420000
30447,699a5875c790d6761693816a,527,0,9,left-0,right,left-dark,dark-up,greater-up,single,2026-03-14 15:23:18.6580000
30448,5cb67a7ab73e8a001507fae5,903,1,7,right-6,left,right-dark,dark-up,fewer-up,single,2026-03-14 15:24:36.3120000
30449,5dd877b0568ca582fb24699f,893,0,43,left-3,right,left-dark,dark-up,greater-up,single,2026-03-14 15:24:35.0140000
30450,664287debe4750708ea0ecf7,692,0,8,right-2,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:24:36.1220000
30451,699a5875c790d6761693816a,597,0,10,left-4,left,left-dark,dark-up,fewer-up,single,2026-03-14 15:23:20.4440000
30452,5dd877b0568ca582fb24699f,564,1,44,right-2,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:36.8830000
30453,5cb67a7ab73e8a001507fae5,1173,1,8,left-2,left,left-dark,light-up,fewer-up,single,2026-03-14 15:24:38.7190000
30454,664287debe4750708ea0ecf7,1032,1,9,right-1,right,right-dark,dark-up,greater-up,single,2026-03-14 15:24:38.6610000
30455,699a5875c790d6761693816a,610,0,11,left-0,left,left-dark,light-up,greater-up,single,2026-03-14 15:23:22.2450000
30456,5dd877b0568ca582fb24699f,480,1,45,right-6,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:38.7590000
30457,664287debe4750708ea0ecf7,744,0,10,left-8,left,left-dark,light-up,greater-up,single,2026-03-14 15:24:40.4940000
30458,5cb67a7ab73e8a001507fae5,1500,1,9,left-6,right,left-dark,light-up,greater-up,single,2026-03-14 15:24:41.4300000
30459,5dd877b0568ca582fb24699f,687,0,46,left-1,right,left-dark,dark-up,greater-up,single,2026-03-14 15:24:40.5070000
30460,699a5875c790d6761693816a,NULL,0,12,left-1,none,left-dark,dark-up,fewer-up,single,2026-03-14 15:23:24.8890000
30461,672970cd30bdfdbdde8824db,1039,1,20,right-9,right,right-dark,dark-up,greater-up,single,2026-03-14 15:24:45.5790000
30462,664287debe4750708ea0ecf7,872,0,11,left-4,left,left-dark,light-up,greater-up,single,2026-03-14 15:24:42.5920000
30463,5cb67a7ab73e8a001507fae5,888,1,10,right-4,right,right-dark,dark-up,greater-up,single,2026-03-14 15:24:43.5200000
30464,5dd877b0568ca582fb24699f,538,0,47,right-1,left,right-dark,dark-up,greater-up,single,2026-03-14 15:24:42.4490000
30465,672970cd30bdfdbdde8824db,756,1,21,right-2,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:47.6730000
30466,5dd877b0568ca582fb24699f,443,0,48,left-5,left,left-dark,light-up,greater-up,single,2026-03-14 15:24:44.1150000
30467,699a5875c790d6761693816a,NULL,0,13,left-7,none,left-dark,light-up,greater-up,single,2026-03-14 15:23:28.1280000
30468,664287debe4750708ea0ecf7,918,1,12,left-0,left,left-dark,light-up,fewer-up,single,2026-03-14 15:24:44.9920000
30469,5cb67a7ab73e8a001507fae5,886,0,11,left-7,left,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:45.8580000
30470,5dd877b0568ca582fb24699f,476,1,49,right-0,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:45.8830000
30471,672970cd30bdfdbdde8824db,956,1,22,right-4,right,right-dark,dark-up,greater-up,single,2026-03-14 15:24:49.6790000
30472,664287debe4750708ea0ecf7,850,1,13,left-3,left,left-dark,light-up,fewer-up,single,2026-03-14 15:24:47.0460000
30473,5cb67a7ab73e8a001507fae5,665,1,12,right-9,right,right-dark,dark-up,greater-up,single,2026-03-14 15:24:47.9770000
30474,699a5875c790d6761693816a,636,1,14,right-8,right,right-dark,light-up,fewer-up,single,2026-03-14 15:23:30.6680000
30475,5dd877b0568ca582fb24699f,443,1,50,right-3,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:47.6910000
30476,664287debe4750708ea0ecf7,474,0,14,left-0,right,left-dark,dark-up,greater-up,single,2026-03-14 15:24:48.5670000
30477,672970cd30bdfdbdde8824db,782,1,23,right-1,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:51.6500000
30478,5cb67a7ab73e8a001507fae5,1164,1,13,right-2,right,right-dark,dark-up,greater-up,single,2026-03-14 15:24:50.2420000
30479,699a5875c790d6761693816a,1225,0,15,right-1,right,right-dark,light-up,greater-up,single,2026-03-14 15:23:33.2860000
30480,5dd877b0568ca582fb24699f,437,1,51,left-9,right,left-dark,light-up,greater-up,single,2026-03-14 15:24:49.3930000
30481,672970cd30bdfdbdde8824db,855,1,24,right-3,left,right-dark,dark-up,fewer-up,single,2026-03-14 15:24:53.6420000
30482,664287debe4750708ea0ecf7,1043,0,15,right-4,right,right-dark,light-up,greater-up,single,2026-03-14 15:24:51.1060000
30483,5dd877b0568ca582fb24699f,494,1,52,left-4,right,left-dark,light-up,greater-up,single,2026-03-14 15:24:51.0310000
30484,5cb67a7ab73e8a001507fae5,796,0,14,left-8,left,left-dark,light-up,greater-up,single,2026-03-14 15:24:52.4610000
30485,699a5875c790d6761693816a,614,1,16,left-6,left,left-dark,dark-up,greater-up,single,2026-03-14 15:23:35.1370000
30486,672970cd30bdfdbdde8824db,1090,1,25,right-2,right,right-dark,dark-up,greater-up,single,2026-03-14 15:24:55.9910000
30487,664287debe4750708ea0ecf7,673,1,16,right-5,right,right-dark,light-up,fewer-up,single,2026-03-14 15:24:53.1900000
30488,5dd877b0568ca582fb24699f,589,0,53,right-6,left,right-dark,light-up,fewer-up,single,2026-03-14 15:24:53.0360000
30489,5cb67a7ab73e8a001507fae5,1122,0,15,right-3,left,right-dark,dark-up,greater-up,single,2026-03-14 15:24:54.9170000
30490,699a5875c790d6761693816a,1306,0,17,left-2,left,left-dark,light-up,greater-up,single,2026-03-14 15:23:37.9910000
30491,672970cd30bdfdbdde8824db,883,1,26,left-3,right,left-dark,light-up,greater-up,single,2026-03-14 15:24:57.9980000
30492,664287debe4750708ea0ecf7,697,1,17,right-6,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:54.9920000
30493,5dd877b0568ca582fb24699f,490,0,54,right-8,left,right-dark,light-up,fewer-up,single,2026-03-14 15:24:54.5880000
30494,5cb67a7ab73e8a001507fae5,1339,0,16,right-3,right,right-dark,light-up,greater-up,single,2026-03-14 15:24:57.3020000
30495,672970cd30bdfdbdde8824db,799,1,27,right-8,right,right-dark,dark-up,greater-up,single,2026-03-14 15:25:00.0540000
30496,664287debe4750708ea0ecf7,566,0,18,left-6,right,left-dark,light-up,fewer-up,single,2026-03-14 15:24:56.9980000
30497,5dd877b0568ca582fb24699f,589,0,55,left-4,left,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:56.4070000
30498,699a5875c790d6761693816a,1623,0,18,right-5,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:23:40.7090000
30499,5cb67a7ab73e8a001507fae5,565,1,17,right-4,right,right-dark,light-up,fewer-up,single,2026-03-14 15:24:58.9030000
30500,664287debe4750708ea0ecf7,737,1,19,left-9,left,left-dark,dark-up,greater-up,single,2026-03-14 15:24:59.0510000
30501,672970cd30bdfdbdde8824db,907,1,28,left-9,left,left-dark,dark-up,greater-up,single,2026-03-14 15:25:02.2930000
30502,5dd877b0568ca582fb24699f,702,0,56,left-6,right,left-dark,dark-up,greater-up,single,2026-03-14 15:24:58.6240000
30503,699a5875c790d6761693816a,1275,1,19,right-7,right,right-dark,dark-up,greater-up,single,2026-03-14 15:23:43.4630000
30504,5cb67a7ab73e8a001507fae5,888,0,18,left-0,left,left-dark,light-up,greater-up,single,2026-03-14 15:25:01.0090000
30505,5dd877b0568ca582fb24699f,667,0,57,left-6,left,left-dark,light-up,greater-up,single,2026-03-14 15:25:00.5520000
30506,672970cd30bdfdbdde8824db,1032,1,29,right-9,left,right-dark,dark-up,fewer-up,single,2026-03-14 15:25:04.5330000
30507,5cb67a7ab73e8a001507fae5,866,0,19,right-8,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:25:03.3380000
30508,5dd877b0568ca582fb24699f,316,1,58,right-8,left,right-dark,light-up,greater-up,single,2026-03-14 15:25:01.9860000
30509,672970cd30bdfdbdde8824db,1159,1,30,left-2,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:25:06.9040000
30510,5dd877b0568ca582fb24699f,504,0,59,right-1,left,right-dark,light-up,fewer-up,single,2026-03-14 15:25:03.9500000
30511,699a5875c790d6761693816a,1321,1,20,left-0,left,left-dark,light-up,fewer-up,single,2026-03-14 15:23:49.6510000
30512,672970cd30bdfdbdde8824db,1645,1,31,left-3,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:25:09.9490000
30513,5cb67a7ab73e8a001507fae5,749,1,20,right-8,right,right-dark,dark-up,greater-up,single,2026-03-14 15:25:09.3500000
30514,699a5875c790d6761693816a,NULL,0,21,left-7,none,left-dark,light-up,fewer-up,single,2026-03-14 15:23:52.4130000
30515,672970cd30bdfdbdde8824db,861,1,32,right-8,left,right-dark,dark-up,fewer-up,single,2026-03-14 15:25:12.2460000
30516,5dd877b0568ca582fb24699f,744,1,60,left-6,left,left-dark,light-up,fewer-up,single,2026-03-14 15:25:08.4630000
30517,5cb67a7ab73e8a001507fae5,746,1,21,left-5,left,left-dark,dark-up,greater-up,single,2026-03-14 15:25:11.4570000
30518,5dd877b0568ca582fb24699f,320,1,61,left-0,left,left-dark,dark-up,greater-up,single,2026-03-14 15:25:10.2950000
30519,672970cd30bdfdbdde8824db,1097,1,33,right-9,right,right-dark,light-up,fewer-up,single,2026-03-14 15:25:14.4130000
30520,699a5875c790d6761693816a,1169,0,22,right-7,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:23:55.6200000
30521,664287debe4750708ea0ecf7,1404,1,20,right-9,right,right-dark,dark-up,greater-up,single,2026-03-14 15:25:12.7290000
30522,5cb67a7ab73e8a001507fae5,755,1,22,left-6,left,left-dark,dark-up,greater-up,single,2026-03-14 15:25:13.4490000
30523,5dd877b0568ca582fb24699f,513,1,62,left-5,left,left-dark,light-up,fewer-up,single,2026-03-14 15:25:12.1510000
30524,672970cd30bdfdbdde8824db,1035,1,34,left-2,right,left-dark,light-up,greater-up,single,2026-03-14 15:25:16.5780000
30525,5dd877b0568ca582fb24699f,575,1,63,right-3,right,right-dark,light-up,fewer-up,single,2026-03-14 15:25:13.9180000
30526,664287debe4750708ea0ecf7,612,0,21,left-3,left,left-dark,dark-up,fewer-up,single,2026-03-14 15:25:14.8140000
30527,5cb67a7ab73e8a001507fae5,921,0,23,right-7,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:25:15.9500000
30528,699a5875c790d6761693816a,1591,1,23,right-7,left,right-dark,light-up,greater-up,single,2026-03-14 15:23:58.5910000
30529,672970cd30bdfdbdde8824db,1136,1,35,right-2,left,right-dark,dark-up,fewer-up,single,2026-03-14 15:25:19.0620000
30530,664287debe4750708ea0ecf7,721,1,22,right-4,right,right-dark,dark-up,greater-up,single,2026-03-14 15:25:16.7730000
30531,5dd877b0568ca582fb24699f,836,1,64,left-7,left,left-dark,dark-up,greater-up,single,2026-03-14 15:25:16.1730000
30532,5cb67a7ab73e8a001507fae5,803,1,24,right-9,right,right-dark,light-up,fewer-up,single,2026-03-14 15:25:17.8640000
30533,699a5875c790d6761693816a,834,0,24,right-4,right,right-dark,light-up,greater-up,single,2026-03-14 15:24:00.8760000
30534,672970cd30bdfdbdde8824db,1038,1,36,left-7,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:25:21.3500000
30535,5dd877b0568ca582fb24699f,476,0,65,left-0,left,left-dark,light-up,greater-up,single,2026-03-14 15:25:17.7200000
30536,664287debe4750708ea0ecf7,691,0,23,right-1,right,right-dark,light-up,greater-up,single,2026-03-14 15:25:18.9510000
30537,5cb67a7ab73e8a001507fae5,1036,0,25,right-2,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:25:20.3570000
30538,699a5875c790d6761693816a,1155,1,25,right-2,left,right-dark,light-up,greater-up,single,2026-03-14 15:24:03.1950000
30539,5dd877b0568ca582fb24699f,392,0,66,right-9,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:25:19.2080000
30540,672970cd30bdfdbdde8824db,729,1,37,right-6,left,right-dark,light-up,greater-up,single,2026-03-14 15:25:23.3870000
30541,664287debe4750708ea0ecf7,826,0,24,right-8,right,right-dark,light-up,greater-up,single,2026-03-14 15:25:21.0820000
30542,5dd877b0568ca582fb24699f,479,1,67,right-7,left,right-dark,dark-up,fewer-up,single,2026-03-14 15:25:20.8340000
30543,5cb67a7ab73e8a001507fae5,936,0,26,right-3,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:25:22.6000000
30544,699a5875c790d6761693816a,1106,1,26,right-8,right,right-dark,dark-up,greater-up,single,2026-03-14 15:24:05.4310000
30545,672970cd30bdfdbdde8824db,1019,0,38,left-7,right,left-dark,light-up,fewer-up,single,2026-03-14 15:25:25.5270000
30546,664287debe4750708ea0ecf7,705,0,25,left-7,left,left-dark,light-up,greater-up,single,2026-03-14 15:25:22.9140000
30547,5dd877b0568ca582fb24699f,725,0,68,right-4,left,right-dark,light-up,fewer-up,single,2026-03-14 15:25:22.6550000
30548,5cb67a7ab73e8a001507fae5,742,1,27,left-6,left,left-dark,light-up,fewer-up,single,2026-03-14 15:25:24.8520000
30549,662f8a3bc02a7f164555439a,1490,1,0,left-9,right,left-dark,light-up,greater-up,single,2026-03-14 15:25:22.8050000
30550,699a5875c790d6761693816a,1241,0,27,left-5,left,left-dark,dark-up,fewer-up,single,2026-03-14 15:24:07.9350000
30551,5dd877b0568ca582fb24699f,343,0,69,left-8,left,left-dark,light-up,greater-up,single,2026-03-14 15:25:24.0640000
30552,664287debe4750708ea0ecf7,739,0,26,right-1,right,right-dark,dark-up,fewer-up,single,2026-03-14 15:25:24.7960000
30553,672970cd30bdfdbdde8824db,1485,1,39,left-0,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:25:28.1440000
30554,5cb67a7ab73e8a001507fae5,608,1,28,left-3,left,left-dark,light-up,fewer-up,single,2026-03-14 15:25:26.7720000
30555,5dd877b0568ca582fb24699f,242,1,70,right-0,right,right-dark,dark-up,greater-up,single,2026-03-14 15:25:25.6560000
30556,699a5875c790d6761693816a,1114,1,28,left-6,right,left-dark,light-up,greater-up,single,2026-03-14 15:24:10.3050000
30557,662f8a3bc02a7f164555439a,1750,1,1,left-2,right,left-dark,dark-up,fewer-up,single,2026-03-14 15:25:25.9870000
30558,664287debe4750708ea0ecf7,1548,0,27,left-1,right,left-dark,light-up,fewer-up,single,2026-03-14 15:25:27.7570000
30559,5dd877b0568ca582fb24699f,736,0,71,left-8,right,left-dark,dark-up,greater-up,single,2026-03-14 15:25:27.4980000
30560,5cb67a7ab73e8a001507fae5,789,0,29,right-6,right,right-dark,light-up,greater-up,single,2026-03-14 15:25:29.0550000
30561,5dd877b0568ca582fb24699f,328,1,72,right-8,right,right-dark,dark-up,greater-up,single,2026-03-14 15:25:29.0800000
30562,664287debe4750708ea0ecf7,1064,0,28,right-5,right,right-dark,light-up,greater-up,single,2026-03-14 15:25:29.9200000
30563,699a5875c790d6761693816a,1452,1,29,right-0,right,right-dark,light-up,fewer-up,single,2026-03-14 15:24:13.3020000
30564,662f8a3bc02a7f164555439a,1260,1,2,left-5,left,left-dark,dark-up,greater-up,single,2026-03-14 15:25:28.5160000
30565,5cb67a7ab73e8a001507fae5,680,0,30,left-8,left,left-dark,dark-up,fewer-up,single,2026-03-14 15:25:30.9050000
30566,672970cd30bdfdbdde8824db,1151,1,40,right-7,left,right-dark,light-up,greater-up,single,2026-03-14 15:25:33.6860000
30567,664287debe4750708ea0ecf7,917,1,29,right-6,right,right-dark,dark-up,greater-up,single,2026-03-14 15:25:32.1760000
30568,699a5875c790d6761693816a,1214,1,30,right-2,right,right-dark,dark-up,greater-up,single,2026-03-14 15:24:15.6410000
30569,5cb67a7ab73e8a001507fae5,802,0,31,right-2,right,right-dark,light-up,greater-up,single,2026-03-14 15:25:33.0380000
30570,662f8a3bc02a7f164555439a,604,1,3,right-4,right,right-dark,light-up,fewer-up,single,2026-03-14 15:25:30.7130000
30571,5dd877b0568ca582fb24699f,1222,0,73,right-9,left,right-dark,light-up,fewer-up,single,2026-03-14 15:25:31.6910000
30572,672970cd30bdfdbdde8824db,1301,1,41,right-4,right,right-dark,light-up,fewer-up,single,2026-03-14 15:25:36.1350000
